Date,Close
2/26/2026 15:30:00,2647.7
2/27/2026 15:30:00,2637.4
3/2/2026 15:30:00,2613.5
3/4/2026 15:30:00,2587.8
3/5/2026 15:30:00,2578.8
3/6/2026 15:30:00,2557.6
3/9/2026 15:30:00,2527.4
3/10/2026 15:30:00,2513.1
3/11/2026 15:30:00,2464.9
3/12/2026 15:30:00,2442.4
3/13/2026 15:30:00,2410.5
3/16/2026 15:30:00,2409.2
3/17/2026 15:30:00,2391.7
3/18/2026 15:30:00,2440.8
3/19/2026 15:30:00,2356
3/20/2026 15:30:00,2390.6
3/23/2026 15:30:00,2383.8
3/24/2026 15:30:00,2398.8
3/25/2026 15:30:00,2377.4
3/27/2026 15:30:00,2389.8
3/30/2026 15:30:00,2358.9
4/1/2026 15:30:00,2408.2
4/2/2026 15:30:00,2450.7
4/6/2026 15:30:00,2473.9
4/7/2026 15:30:00,2539.8
4/8/2026 15:30:00,2559.2
4/9/2026 15:30:00,2589
4/10/2026 15:30:00,2524.3
4/13/2026 15:30:00,2472.6
4/15/2026 15:30:00,2554.9
4/16/2026 15:30:00,2576.9
4/17/2026 15:30:00,2581.5
4/20/2026 15:30:00,2579.6
4/21/2026 15:30:00,2610.5
4/22/2026 15:30:00,2538.5
4/23/2026 15:30:00,2521.8
4/24/2026 15:30:00,2396.9
4/27/2026 15:30:00,2447.6
4/28/2026 15:30:00,2444.7
4/29/2026 15:30:00,2474.7
4/30/2026 15:30:00,2473.9
5/4/2026 15:30:00,2431.3
5/5/2026 15:30:00,2427.3
5/6/2026 15:30:00,2435.4
5/7/2026 15:30:00,2401.4
5/8/2026 15:30:00,2394.4
5/11/2026 15:30:00,2392.9
5/12/2026 15:30:00,2300.3
5/13/2026 15:30:00,2272.8
5/14/2026 15:30:00,2246
5/15/2026 15:30:00,2264
5/18/2026 15:30:00,2283.2
5/19/2026 15:30:00,2327.1
5/20/2026 15:30:00,2327.4
5/21/2026 15:30:00,2327.2
5/22/2026 15:30:00,2317.3
5/25/2026 15:30:00,2308.2
5/26/2026 15:30:00,2276.2
5/27/2026 15:30:00,2284.2
5/29/2026 15:30:00,2258.9
6/1/2026 15:30:00,2297.4
6/2/2026 15:30:00,2446.9
6/3/2026 15:30:00,2241.7
6/4/2026 15:30:00,2241
6/5/2026 15:30:00,2198.9
6/8/2026 15:30:00,2151.4
6/9/2026 15:30:00,2151
6/10/2026 15:30:00,2153.9
6/11/2026 15:30:00,2135.6
6/12/2026 15:30:00,2161.4
6/15/2026 15:30:00,2162
6/16/2026 15:30:00,2199
6/17/2026 15:30:00,2223
6/18/2026 15:30:00,2203.3
6/19/2026 15:30:00,2125
6/22/2026 15:30:00,2127.8
6/23/2026 15:30:00,2059.6
6/24/2026 15:30:00,2109
6/25/2026 15:30:00,2094.7
6/29/2026 15:30:00,2097.9
6/30/2026 15:30:00,2031.5
7/1/2026 15:30:00,1982.6
7/2/2026 15:30:00,2068.1
7/3/2026 15:30:00,2093.5
7/6/2026 15:30:00,2057.6
7/7/2026 15:30:00,2096.1
7/8/2026 15:30:00,2057.5
7/9/2026 15:30:00,2049.5
7/10/2026 15:30:00,2069
